	example_idx	FW_iter	gap_FW	success	first_success	target	pred	stop_cond	adv_target	stepsize	l_inf	mdlLoss	targeted_success	rule
236	18	1	5.263738632202148	True	True	3	5		9	1.0	0.005000025033950806	12.700231552124023	False	decay
237	18	2	4.808680057525635	False	False	3	3		9	0.6666666666666666	0.005000025033950806	10.979138374328613	False	decay
238	18	3	4.3714141845703125	True	False	3	4		9	0.5	0.005000025033950806	9.037269592285156	False	decay
239	18	4	3.7711825370788574	False	False	3	3		9	0.4	0.005000025033950806	6.773383140563965	False	decay
240	18	5	4.1162495613098145	True	False	3	5		9	0.3333333333333333	0.005000025033950806	8.86112117767334	False	decay
241	18	6	3.972254514694214	False	False	3	3		9	0.2857142857142857	0.005000025033950806	5.447066783905029	False	decay
242	18	7	4.902164459228516	True	False	3	5		9	0.25	0.005000025033950806	6.942978858947754	False	decay
243	18	8	2.177608013153076	False	False	3	3		9	0.2222222222222222	0.005000025033950806	3.3999295234680176	False	decay
244	18	9	2.9662866592407227	True	False	3	5		9	0.2	0.005000025033950806	2.687218189239502	False	decay
245	18	10	2.672466278076172	False	False	3	3		9	0.18181818181818182	0.005000025033950806	1.983327865600586	False	decay
246	18	11	2.5559325218200684	True	False	3	9		9	0.16666666666666666	0.005000025033950806	1.792265772819519	True	decay
247	18	12	1.1328152418136597	True	False	3	9		9	0.15384615384615385	0.005000025033950806	0.974419116973877	True	decay
248	18	13	0.8636003732681274	True	False	3	9		9	0.14285714285714285	0.005000025033950806	0.6069678664207458	True	decay
